student_admission_number,guardian_id,relationship,is_primary
STU_001,9000c9c4000,OTHER,false
STU_001,9000c9c4001,OTHER,false
STU_001,9000c9c4002,OTHER,false
STU_001,9000c9c4003,OTHER,false
STU_001,9000c9c4004,OTHER,false
STU_001,9000c9c4005,OTHER,false
STU_001,9000c9c4006,OTHER,false
STU_001,9000c9c4007,OTHER,false
STU_001,9000c9c4008,OTHER,false
STU_001,9000c9c4009,OTHER,false
STU_001,9000c9c4010,OTHER,false
STU_001,9000c9c4011,OTHER,false
STU_001,9000c9c4012,OTHER,false
STU_001,9000c9c4013,OTHER,false
STU_001,9000c9c4014,OTHER,false
STU_001,9000c9c4015,OTHER,false
STU_001,9000c9c4016,OTHER,false
STU_001,9000c9c4017,OTHER,false
STU_001,9000c9c4018,OTHER,false
STU_001,9000c9c4019,OTHER,false
STU_001,9000c9c4020,OTHER,false
STU_001,9000c9c4021,OTHER,false
STU_001,9000c9c4022,OTHER,false
STU_001,9000c9c4023,OTHER,false
STU_001,9000c9c4024,OTHER,false
STU_001,9000c9c4025,OTHER,false
STU_001,9000c9c4026,OTHER,false
STU_001,9000c9c4027,OTHER,false
STU_001,9000c9c4028,OTHER,false
STU_001,9000c9c4029,OTHER,false
STU_001,9000c9c4030,OTHER,false
STU_001,9000c9c4031,OTHER,false
STU_001,9000c9c4032,OTHER,false
STU_001,9000c9c4033,OTHER,false
STU_001,9000c9c4034,OTHER,false
STU_001,9000c9c4035,OTHER,false
STU_001,9000c9c4036,OTHER,false
STU_001,9000c9c4037,OTHER,false
STU_001,9000c9c4038,OTHER,false
STU_001,9000c9c4039,OTHER,false
STU_001,9000c9c4040,OTHER,false
STU_001,9000c9c4041,OTHER,false
STU_001,9000c9c4042,OTHER,false
STU_001,9000c9c4043,OTHER,false
STU_001,9000c9c4044,OTHER,false
STU_001,9000c9c4045,OTHER,false
STU_001,9000c9c4046,OTHER,false
STU_001,9000c9c4047,OTHER,false
STU_001,9000c9c4048,OTHER,false
STU_001,9000c9c4049,OTHER,false
STU_001,9000c9c4050,OTHER,false
STU_001,9000c9c4051,OTHER,false
STU_001,9000c9c4052,OTHER,false
STU_001,9000c9c4053,OTHER,false
STU_001,9000c9c4054,OTHER,false
STU_001,9000c9c4055,OTHER,false
STU_001,9000c9c4056,OTHER,false
STU_001,9000c9c4057,OTHER,false
STU_001,9000c9c4058,OTHER,false
STU_001,9000c9c4059,OTHER,false
STU_001,9000c9c4060,OTHER,false
STU_001,9000c9c4061,OTHER,false
STU_001,9000c9c4062,OTHER,false
STU_001,9000c9c4063,OTHER,false
STU_001,9000c9c4064,OTHER,false
STU_001,9000c9c4065,OTHER,false
STU_001,9000c9c4066,OTHER,false
STU_001,9000c9c4067,OTHER,false
STU_001,9000c9c4068,OTHER,false
STU_001,9000c9c4069,OTHER,false
STU_001,9000c9c4070,OTHER,false
STU_001,9000c9c4071,OTHER,false
STU_001,9000c9c4072,OTHER,false
STU_001,9000c9c4073,OTHER,false
STU_001,9000c9c4074,OTHER,false
STU_001,9000c9c4075,OTHER,false
STU_001,9000c9c4076,OTHER,false
STU_001,9000c9c4077,OTHER,false
STU_001,9000c9c4078,OTHER,false
STU_001,9000c9c4079,OTHER,false
STU_001,9000c9c4080,OTHER,false
STU_001,9000c9c4081,OTHER,false
STU_001,9000c9c4082,OTHER,false
STU_001,9000c9c4083,OTHER,false
STU_001,9000c9c4084,OTHER,false
STU_001,9000c9c4085,OTHER,false
STU_001,9000c9c4086,OTHER,false
STU_001,9000c9c4087,OTHER,false
STU_001,9000c9c4088,OTHER,false
STU_001,9000c9c4089,OTHER,false
STU_001,9000c9c4090,OTHER,false
STU_001,9000c9c4091,OTHER,false
STU_001,9000c9c4092,OTHER,false
STU_001,9000c9c4093,OTHER,false
STU_001,9000c9c4094,OTHER,false
STU_001,9000c9c4095,OTHER,false
STU_001,9000c9c4096,OTHER,false
STU_001,9000c9c4097,OTHER,false
STU_001,9000c9c4098,OTHER,false
STU_001,9000c9c4099,OTHER,false
STU_001,9000c9c4100,OTHER,false
STU_001,9000c9c4101,OTHER,false
STU_001,9000c9c4102,OTHER,false
STU_001,9000c9c4103,OTHER,false
STU_001,9000c9c4104,OTHER,false
